id_arete;parent;lstpoints;highway;nom;surface
821513931-1;821513931;[7671011606, 7671011605];footway;;
821513931-2;821513931;[7671011605, 7671011604, 7671011603];footway;;
821513932-1;821513932;[7671011607, 7671011609];service;;
821513932-2;821513932;[7671011609, 7671011608];service;;
821513933-1;821513933;[7671011612, 7671011611];service;;
821513933-2;821513933;[7671011611, 7671011610];service;;
821513934-1;821513934;[7671011615, 4119145599];service;;
821513934-2;821513934;[4119145599, 7593306056];service;;
821513936-1;821513936;[7671011622, 7671011621];footway;;
821513936-2;821513936;[7671011621, 7671011620];footway;;
821513938-1;821513938;[7671011628, 7671011627];service;;
821513938-2;821513938;[7671011627, 7671011626];service;;
821513938-3;821513938;[7671011626, 7671011625];service;;
821513940-1;821513940;[7671011637, 7671011634];service;;
821513940-2;821513940;[7671011634, 7671011636];service;;
821513940-3;821513940;[7671011636, 7671011635];service;;
821513942-1;821513942;[7671011642, 7671011641, 7671011639];footway;;
821513942-2;821513942;[7671011639, 7671011640, 7671011634];footway;;
821513942-3;821513942;[7671011634, 7671011624];footway;;
821513942-4;821513942;[7671011624, 7671011633, 7671011627];footway;;
821513942-5;821513942;[7671011627, 7671011632, 7671011630];footway;;
821513942-6;821513942;[7671011630, 7671011631];footway;;
821513944-1;821513944;[7671011650, 7671011649, 7671011645];footway;;
821513944-2;821513944;[7671011645, 7671011648, 7671011647];footway;;
832249518-1;832249518;[3563710441, 8792418554, 8792418555];cycleway;;concrete
832249518-2;832249518;[8792418555, 7770165933, 8792423836, 7770165939, 11787515153, 7770165938, 7770165937, 7770165935];cycleway;;concrete
837944779-1;837944779;[7820868073, 7820868072, 10143015158];footway;;sett
837944779-2;837944779;[10143015158, 10142982579];footway;;sett
837944779-3;837944779;[10142982579, 7820868071];footway;;sett
837944779-4;837944779;[7820868071, 7820868070];footway;;sett
837944779-5;837944779;[7820868070, 7820868069];footway;;sett
850040241-1;850040241;[4868366899, 7930570167, 10929128602, 7930570166, 10929144610];footway;;paving_stones
850040241-2;850040241;[10929144610, 7930570165, 7930570164];footway;;paving_stones
850040241-3;850040241;[7930570164, 7930570163];footway;;paving_stones
864506786-1;864506786;[1806175499, 6285616026, 6285616025, 1806175538];cycleway;;asphalt
864506786-2;864506786;[1806175538, 1806175546];cycleway;;asphalt
864506786-3;864506786;[1806175546, 5487050135, 1806175463, 1806175594, 1806175508, 1806175536, 6285616024, 1806175559, 5487050136, 5487050137, 1806175437, 5487050138, 6021823355, 3585278126];cycleway;;asphalt
865276536-1;865276536;[8065060279, 8065060275];footway;;
865276536-2;865276536;[8065060275, 8065060274];footway;;
871123327-1;871123327;[862952353, 5464276916];pedestrian;Rue de l'Esté;asphalt
871123327-2;871123327;[5464276916, 717877819, 862896639, 717877855, 8114491280, 8114491279];pedestrian;Rue de l'Esté;asphalt
871123327-3;871123327;[8114491279, 8114491278, 862979141, 11917426058, 863014512, 862899912, 8114491277, 8114491276, 862928896, 862952353];pedestrian;Rue de l'Esté;asphalt
871204756-1;871204756;[6212812015, 6212812014];service;;
871204756-2;871204756;[6212812014, 6212812007];service;;
871208907-1;871208907;[8115435681, 8115435677, 12365716931];footway;;asphalt
871208907-2;871208907;[12365716931, 8115435680, 8115435679, 12365716921];footway;;asphalt
871208907-3;871208907;[12365716921, 8115435678];footway;;asphalt
871208908-1;871208908;[863094420, 862977555, 863000931, 863066214, 862970789, 862930593, 862943587, 863084199, 862981199, 12365716922];pedestrian;Place Jeanne d'Albret;sett
871208908-2;871208908;[12365716922, 8115435687, 8115435678];pedestrian;Place Jeanne d'Albret;sett
871208908-3;871208908;[8115435678, 8115435686, 8115435685, 8115435715, 8115435684, 8115435683, 8115435682, 8115435714, 8115435676];pedestrian;Place Jeanne d'Albret;sett
871208908-4;871208908;[8115435676, 8115435713, 8115435712, 8115435711, 8115435710, 862915329, 863081787, 862918848, 862904786, 863121129, 8115435709, 8115435708, 8115435707, 8115435706, 8115435705, 4504341857];pedestrian;Place Jeanne d'Albret;sett
871208908-5;871208908;[4504341857, 8115435704, 8115435703, 8115435702, 862885878, 863030759, 863017696, 862966819, 863074352, 862902345, 8115435701, 862938023, 6828011442, 863099355, 8115435700, 8115435699, 8115435698, 8115435697, 8115435696, 8115435695];pedestrian;Place Jeanne d'Albret;sett
871208908-6;871208908;[8115435695, 8115435694, 8115435693, 8115435692, 8115435691, 8115435690, 8115435681];pedestrian;Place Jeanne d'Albret;sett
871208908-7;871208908;[8115435681, 8115435689, 8115435688];pedestrian;Place Jeanne d'Albret;sett
871208908-8;871208908;[8115435688, 863094420];pedestrian;Place Jeanne d'Albret;sett
871584596-1;871584596;[1804849283, 2441623394];residential;Rue des Graouillats;
871584596-2;871584596;[2441623394, 8118228774];residential;Rue des Graouillats;
871588008-1;871588008;[5464276898, 12066197234];residential;Rue des Graouillats;asphalt
871588008-2;871588008;[12066197234, 1797271557];residential;Rue des Graouillats;asphalt
871590577-1;871590577;[255322838, 3150254926];residential;Quai Amiral Bergeret;asphalt
871590577-2;871590577;[3150254926, 1829846411];residential;Quai Amiral Bergeret;asphalt
871590580-1;871590580;[3150254926, 6280715096, 6280715095, 6280715092];footway;;compacted
871590580-2;871590580;[6280715092, 6280715094, 8118376346, 8118376345, 8118376344];footway;;compacted
884708902-1;884708902;[595783461, 5784888943, 7462534753];tertiary;Avenue Dubrocq;asphalt
884708902-2;884708902;[7462534753, 10708921003, 704990122];tertiary;Avenue Dubrocq;asphalt
884708902-3;884708902;[704990122, 8989877593, 3554296005, 597626841];tertiary;Avenue Dubrocq;asphalt
884708903-1;884708903;[704988996, 3732013417, 704990065];residential;Avenue Louise Darracq;
884708903-2;884708903;[704990065, 8227642521];residential;Avenue Louise Darracq;
884708905-1;884708905;[704988995, 6015172775, 704988989];residential;Avenue Maréchal Foch;asphalt
884708905-2;884708905;[704988989, 8227615351, 6015172776, 595783457];residential;Avenue Maréchal Foch;asphalt
884708906-1;884708906;[388189757, 1887243220];residential;Avenue du 11 Novembre 1918;asphalt
884708906-2;884708906;[1887243220, 388189778];residential;Avenue du 11 Novembre 1918;asphalt
884708907-1;884708907;[254934188, 1455596341];secondary;Boulevard Alsace-Lorraine;asphalt
884708907-2;884708907;[1455596341, 8227608020, 9558410726, 255322428];secondary;Boulevard Alsace-Lorraine;asphalt
884708908-1;884708908;[5464276909, 1797271562, 1797271560];residential;Boulevard Jean d'Amou;asphalt
884708908-2;884708908;[1797271560, 1797271554];residential;Boulevard Jean d'Amou;asphalt
884708908-3;884708908;[1797271554, 6212829707, 6212812024];residential;Boulevard Jean d'Amou;asphalt
884708908-4;884708908;[6212812024, 1797271544, 254935068];residential;Boulevard Jean d'Amou;asphalt
884708909-1;884708909;[254933412, 364415835];residential;Rue Daniel Argote;asphalt
884708909-2;884708909;[364415835, 717860610];residential;Rue Daniel Argote;asphalt
884708909-3;884708909;[717860610, 3486418078, 3486418074, 254951318];residential;Rue Daniel Argote;asphalt
884708910-1;884708910;[364416032, 1832191294];residential;Rue Général Bourbaki;asphalt
884708910-2;884708910;[1832191294, 9321104697];residential;Rue Général Bourbaki;asphalt
884708910-3;884708910;[9321104697, 6290776019];residential;Rue Général Bourbaki;asphalt
884708910-4;884708910;[6290776019, 8159285663, 254933013];residential;Rue Général Bourbaki;asphalt
884708911-1;884708911;[6290776022, 6290776021];residential;Rue Charles Floquet;asphalt
884708911-2;884708911;[6290776021, 6290776017];residential;Rue Charles Floquet;asphalt
884708911-3;884708911;[6290776017, 3150254907];residential;Rue Charles Floquet;asphalt
884708911-4;884708911;[3150254907, 254933013];residential;Rue Charles Floquet;asphalt
884714691-1;884714691;[5487050067, 4014850129];residential;Rue Jules Labat;asphalt
884714691-2;884714691;[4014850129, 255402256, 1801850120];residential;Rue Jules Labat;asphalt
885174775-1;885174775;[1806149144, 1806149105, 1806149117, 1806149128, 1806149118];tertiary;Giratoire Marie-Thérèse Gambade;asphalt
885174775-2;885174775;[1806149118, 1806149096, 1806149130, 1806149133, 1806149110];tertiary;Giratoire Marie-Thérèse Gambade;asphalt
885174777-1;885174777;[3605927467, 4014835663];residential;Allée de la Poterne;asphalt
885174777-2;885174777;[4014835663, 7593050970];residential;Allée de la Poterne;asphalt
885174777-3;885174777;[7593050970, 3563710447];residential;Allée de la Poterne;asphalt
885217912-1;885217912;[364415029, 10929143686];pedestrian;Rue d'Espagne;paving_stones
885217912-2;885217912;[10929143686, 388386031];pedestrian;Rue d'Espagne;paving_stones
886414041-1;886414041;[8242420520, 8242420519];service;Place des Basques;asphalt
886414041-2;886414041;[8242420519, 8242416515, 8242420518, 8242416516, 8242420517];service;Place des Basques;asphalt
886419016-1;886419016;[6043901027, 5487073229];residential;Rue de Gramont;asphalt
886419016-2;886419016;[5487073229, 388382247];residential;Rue de Gramont;asphalt
893087117-1;893087117;[3914842369, 2321308342];footway;;paving_stones
893087117-2;893087117;[2321308342, 8300441485];footway;;paving_stones
893087118-1;893087118;[8300441486, 1828784583];footway;;paving_stones
893087118-2;893087118;[1828784583, 8300441487];footway;;paving_stones
893087120-1;893087120;[8992542932, 7770165934];footway;;asphalt
893087120-2;893087120;[7770165934, 8992557724];footway;;asphalt
893615521-1;893615521;[1797177090, 1797177092];service;;asphalt
893615521-2;893615521;[1797177092, 1797177094, 10139345418, 1797177102, 10139342015];service;;asphalt
893615521-3;893615521;[10139342015, 4492378862, 10139342014, 10139345417];service;;asphalt
893615521-4;893615521;[10139345417, 1797177107];service;;asphalt
893615522-1;893615522;[1797177098, 8305294685, 1797177095, 8305294686, 8305294687, 1797177093];service;;asphalt
893615522-2;893615522;[1797177093, 1797177091];service;;asphalt
893615524-1;893615524;[254951185, 10142982585];service;;asphalt
893615524-2;893615524;[10142982585, 8305294690, 8305294691, 8305294692, 8305294693];service;;asphalt
893615524-3;893615524;[8305294693, 8305294694];service;;asphalt
893615524-4;893615524;[8305294694, 7352104714];service;;asphalt
908125345-1;908125345;[8432379329, 8432379328];service;;
908125345-2;908125345;[8432379328, 8432379327, 8432379326, 8432379317];service;;
908125345-3;908125345;[8432379317, 8432379325, 8432344616];service;;
908125345-4;908125345;[8432344616, 8432379322];service;;
908125345-5;908125345;[8432379322, 8432379324, 8432379323];service;;
908125352-1;908125352;[8432379351, 8432379350, 8432379349, 8432379348];service;;
908125352-2;908125352;[8432379348, 8432379355];service;;
908125354-1;908125354;[8432379367, 8432379366, 8432379365, 8432379364, 8432379363, 8432379362];service;;
908125354-2;908125354;[8432379362, 8432379361];service;;
908125354-3;908125354;[8432379361, 8432379360, 8432379359, 8432379358, 8432379355];service;;
908125354-4;908125354;[8432379355, 8432379357, 8432379356];service;;
908125355-1;908125355;[8432379372, 8432379371, 8432379345, 8432379344, 8432379351];service;;
908125355-2;908125355;[8432379351, 8432379370];service;;
908125355-3;908125355;[8432379370, 8432379369, 8432379367];service;;
908125355-4;908125355;[8432379367, 8432379368, 8432379334, 8432379371];service;;
908125356-1;908125356;[8432379374, 8432379372];service;;
908125356-2;908125356;[8432379372, 8432379373];service;;
908125357-1;908125357;[1831031425, 8432379362];service;;
908125357-2;908125357;[8432379362, 8432379374];service;;
908125361-1;908125361;[8432379407, 8432379404, 8432379403, 8432379328];service;;
908125361-2;908125361;[8432379328, 8432379402, 8432379401, 8432379400, 8432379399, 8432379398];service;;
908125362-1;908125362;[8432379408, 8432379407];service;;
908125362-2;908125362;[8432379407, 8432379329];service;;
908125362-3;908125362;[8432379329, 8432379406, 8432379409];service;;
908125362-4;908125362;[8432379409, 8432379405, 1831031319];service;;
908125363-1;908125363;[1831031431, 6017466175, 6017466174, 6017466178, 1831031328, 8527863351];unclassified;Avenue de la Citadelle;asphalt
908125363-2;908125363;[8527863351, 4176736392];unclassified;Avenue de la Citadelle;asphalt
908379375-1;908379375;[1888318089, 1888318074, 1888318077];service;;
908379375-2;908379375;[1888318077, 8434696331];service;;
908379375-3;908379375;[8434696331, 1888318081];service;;
908379377-1;908379377;[8434696336, 8434696337];service;;
908379377-2;908379377;[8434696337, 8434696335, 8434696334, 8434696333];service;;
908381747-1;908381747;[8434710383, 1797158290];footway;;
908381747-2;908381747;[1797158290, 1797158291];footway;;
908381747-3;908381747;[1797158291, 12607211513];footway;;
914168135-1;914168135;[2612722756, 5995038330];footway;;asphalt
914168135-2;914168135;[5995038330, 8491685636];footway;;asphalt
918197604-1;918197604;[4176736400, 4176736403, 4176736401, 4176736404];service;;asphalt
918197604-2;918197604;[4176736404, 1831031279];service;;asphalt
933009619-1;933009619;[8648547795, 9558410727];service;;
933009619-2;933009619;[9558410727, 6618899841];service;;
933010497-1;933010497;[863008412, 862918808, 862904065, 862973231, 863105741, 862999632, 862993422, 862892577, 862978338, 862908665, 862903585, 862899299, 863127194, 863108232, 862939162, 863042686, 863106231, 8648585533];pedestrian;;paving_stones
933010497-2;933010497;[8648585533, 8648585532, 9204674079, 8648585531, 8648585530, 11283173245];pedestrian;;paving_stones
933010497-3;933010497;[11283173245, 8648585529, 8821341735, 8648585528, 8648585527];pedestrian;;paving_stones
933010497-4;933010497;[8648585527, 8648585526];pedestrian;;paving_stones
933010497-5;933010497;[8648585526, 8648585525, 12066135170];pedestrian;;paving_stones
933010497-6;933010497;[12066135170, 8648585524, 8648585523, 8648585522, 862901617, 862982961, 863067792, 9208042034, 12330679157, 862890265, 863035021, 862937035, 862993271, 862954876, 9208042035, 862993214, 863008412];pedestrian;;paving_stones
933276398-1;933276398;[578393996, 8650890976, 4466301029];residential;Rue Tombeloli;
933276398-2;933276398;[4466301029, 8650890977];residential;Rue Tombeloli;
934674129-1;934674129;[7197062690, 8662153952, 8662792068];footway;;sett
934674129-2;934674129;[8662792068, 8662792066, 8662153953, 8662792067, 8662153954, 8663213535, 8662153955];footway;;sett
934674129-3;934674129;[8662153955, 8662792071, 8662153956, 8662153957, 8662792072, 8662153958, 8662792073];footway;;sett
934674131-1;934674131;[8662792094, 8662792095, 8662792096, 8662792097, 8662792098, 8662153962];footway;;
934674131-2;934674131;[8662153962, 8662792089, 8662792088, 8662153964, 8662792086, 8662792091, 8662792087];footway;;
934674131-3;934674131;[8662792087, 8662792092, 8662792093, 8662792084, 8662792085, 8662792082, 8662153963, 8662792083, 8662792094];footway;;
934768025-1;934768025;[4938381833, 7197049171];footway;;
934768025-2;934768025;[7197049171, 7197049156];footway;;
934768025-3;934768025;[7197049156, 7197062692, 7197049161];footway;;
934768025-4;934768025;[7197049161, 7197062691, 7197062690];footway;;
934768025-5;934768025;[7197062690, 7197062689, 8662792065];footway;;
935468251-1;935468251;[8669010164, 8669010162];pedestrian;Chemin de Mousserolles;
935468251-2;935468251;[8669010162, 3585228475];pedestrian;Chemin de Mousserolles;
935469015-1;935469015;[11758865942, 8669019975];service;Parc de Stationnement de Mousserolles;
935469015-2;935469015;[8669019975, 8669010163];service;Parc de Stationnement de Mousserolles;
946103399-1;946103399;[8758392701, 8758392700, 8758392699];service;;
946103399-2;946103399;[8758392699, 8758392698];service;;
